tiempo,TempCelcius,HR,pandemia,energia_activa
2019-09-03 14:00:00,31.694333333333333,58.98333333333333,0,0.0
2019-09-03 15:00:00,32.073166666666665,54.56666666666667,0,0.0
2019-09-03 16:00:00,31.275333333333336,55.96666666666667,0,0.0
2019-09-03 17:00:00,28.63166666666667,61.96666666666667,0,0.0
2019-09-03 18:00:00,26.541666666666668,71.26666666666667,0,0.0
2019-09-03 19:00:00,23.935,77.83333333333333,0,0.0
2019-09-03 20:00:00,21.744333333333334,81.18333333333334,0,0.0
2019-09-03 21:00:00,20.213833333333337,86.25,0,0.0
2019-09-03 22:00:00,19.61083333333333,88.93333333333334,0,0.0
2019-09-03 23:00:00,19.4325,89.69999999999999,0,0.0
2019-09-04 00:00:00,19.23033333333333,90.48333333333336,0,0.0
2019-09-04 01:00:00,19.194666666666667,90.75,0,0.0
2019-09-04 02:00:00,18.9765,90.43333333333334,0,0.0
2019-09-04 03:00:00,19.119333333333334,90.03333333333332,0,0.0
2019-09-04 04:00:00,19.131166666666665,89.64999999999999,0,0.0
2019-09-04 05:00:00,19.1985,89.43333333333334,0,0.0
2019-09-04 06:00:00,19.325500000000005,89.35000000000001,0,0.0
2019-09-04 07:00:00,19.634833333333333,88.55,0,0.0
2019-09-04 08:00:00,20.055333333333333,88.23333333333333,0,0.0
2019-09-04 09:00:00,21.434,86.18333333333334,0,0.0
2019-09-04 10:00:00,23.854,79.3,0,0.0
2019-09-04 11:00:00,24.933333333333337,74.98333333333333,0,0.0
2019-09-04 12:00:00,26.06533333333333,70.96666666666665,0,0.0
2019-09-04 13:00:00,27.8635,67.81666666666666,0,0.0
2019-09-04 14:00:00,29.16133333333333,64.63333333333334,0,0.0
2019-09-04 15:00:00,29.177666666666664,64.78333333333335,0,0.0
2019-09-04 16:00:00,28.92816666666667,65.18333333333332,0,0.0
2019-09-04 17:00:00,28.039666666666665,66.35,0,0.0
2019-09-04 18:00:00,25.79816666666667,74.69999999999999,0,0.0
2019-09-04 19:00:00,24.29116666666667,78.3,0,0.0
2019-09-04 20:00:00,23.364166666666662,81.88333333333333,0,0.0
2019-09-04 21:00:00,22.19016666666667,80.11666666666667,0,0.0
2019-09-04 22:00:00,20.781500000000005,83.10000000000001,0,0.0
2019-09-04 23:00:00,20.13433333333333,85.7,0,0.0
2019-09-05 00:00:00,19.817166666666665,87.86666666666667,0,0.0
2019-09-05 01:00:00,19.50783333333333,89.59999999999998,0,0.0
2019-09-05 02:00:00,19.32533333333333,90.71666666666664,0,0.0
2019-09-05 03:00:00,19.075666666666663,91.56666666666666,0,0.0
2019-09-05 04:00:00,18.84183333333333,92.0,0,0.0
2019-09-05 05:00:00,18.723,92.18333333333334,0,0.0
2019-09-05 06:00:00,18.762666666666664,92.06666666666666,0,0.0
2019-09-05 07:00:00,20.754166666666663,89.71666666666665,0,0.0
2019-09-05 08:00:00,23.096833333333333,81.93333333333334,0,0.0
2019-09-05 09:00:00,24.349,76.81666666666668,0,0.0
2019-09-05 10:00:00,26.734166666666667,70.53333333333333,0,0.0
2019-09-05 11:00:00,26.40233333333333,69.8,0,0.0
2019-09-05 12:00:00,27.720333333333333,67.76666666666667,0,0.0
2019-09-05 13:00:00,28.6385,65.61666666666667,0,0.0
2019-09-05 14:00:00,28.94933333333334,65.71666666666665,0,0.0
2019-09-05 15:00:00,29.3025,64.85000000000001,0,0.0
2019-09-05 16:00:00,28.5975,65.33333333333333,0,0.0
2019-09-05 17:00:00,26.502166666666668,69.19999999999999,0,0.0
2019-09-05 18:00:00,23.9425,77.38333333333333,0,0.0
2019-09-05 19:00:00,22.8485,80.43333333333334,0,0.0
2019-09-05 20:00:00,21.76783333333333,79.6,0,0.0
2019-09-05 21:00:00,20.36466666666667,83.18333333333334,0,0.0
2019-09-05 22:00:00,19.5635,86.48333333333333,0,0.0
2019-09-05 23:00:00,19.1035,88.35000000000001,0,0.0
2019-09-06 00:00:00,18.798166666666667,89.66666666666664,0,0.0
2019-09-06 01:00:00,18.584166666666665,90.7,0,0.0
2019-09-06 02:00:00,18.505,91.1,0,0.0
2019-09-06 03:00:00,18.533,91.43333333333334,0,0.0
2019-09-06 04:00:00,18.78633333333333,91.05,0,0.0
2019-09-06 05:00:00,18.552333333333333,91.13333333333333,0,0.0
2019-09-06 06:00:00,18.6715,91.65,0,0.0
2019-09-06 07:00:00,19.044,91.38333333333333,0,0.0
2019-09-06 08:00:00,19.401,89.88333333333334,0,0.0
2019-09-06 09:00:00,22.37,83.36666666666666,0,0.0
2019-09-06 10:00:00,24.241333333333333,77.11666666666667,0,0.0
2019-09-06 11:00:00,25.50183333333333,71.06666666666666,0,0.0
2019-09-06 12:00:00,25.91883333333333,69.83333333333333,0,0.0
2019-09-06 13:00:00,27.19966666666667,67.88333333333333,0,0.0
2019-09-06 14:00:00,28.415000000000003,64.46666666666665,0,0.0
2019-09-06 15:00:00,28.51066666666667,63.583333333333336,0,0.0
2019-09-06 16:00:00,27.966,66.28333333333335,0,0.0
2019-09-06 17:00:00,26.65083333333333,67.24999999999999,0,0.0
2019-09-06 18:00:00,25.125666666666664,72.05000000000001,0,0.0
2019-09-06 19:00:00,24.271,77.11666666666666,0,0.0
2019-09-06 20:00:00,23.761333333333337,74.21666666666665,0,0.0
2019-09-06 21:00:00,22.724499999999995,74.83333333333333,0,0.0
2019-09-06 22:00:00,21.421666666666667,79.28333333333333,0,0.0
2019-09-06 23:00:00,20.194,84.53333333333333,0,0.0
2019-09-07 00:00:00,19.547500000000003,87.39999999999999,0,0.0
2019-09-07 01:00:00,19.297833333333333,88.83333333333333,0,0.0
2019-09-07 02:00:00,19.067666666666664,89.58333333333333,0,0.0
2019-09-07 03:00:00,18.941,90.61666666666667,0,0.0
2019-09-07 04:00:00,18.7825,91.23333333333332,0,0.0
2019-09-07 05:00:00,18.655666666666665,91.5,0,0.0
2019-09-07 06:00:00,18.6715,91.7,0,0.0
2019-09-07 07:00:00,19.73783333333333,90.95,0,0.0
2019-09-07 08:00:00,22.718166666666672,84.50000000000001,0,0.0
2019-09-07 09:00:00,24.292,76.08333333333333,0,0.0
2019-09-07 10:00:00,25.503500000000003,72.11666666666666,0,0.0
2019-09-07 11:00:00,26.594500000000007,67.16666666666667,0,0.0
2019-09-07 12:00:00,28.081000000000003,63.8,0,0.0
2019-09-07 13:00:00,28.94983333333333,60.616666666666674,0,0.0
2019-09-07 14:00:00,29.99683333333333,58.35,0,0.0
2019-09-07 15:00:00,30.655,55.8,0,0.0
2019-09-07 16:00:00,30.239,56.8,0,0.0
2019-09-07 17:00:00,28.22283333333333,63.28333333333333,0,0.0
2019-09-07 18:00:00,26.11433333333333,69.95,0,0.0
2019-09-07 19:00:00,24.537166666666664,75.95,0,0.0
2019-09-07 20:00:00,22.705,76.86666666666667,0,0.0
2019-09-07 21:00:00,21.381833333333333,81.63333333333333,0,0.0
2019-09-07 22:00:00,20.666333333333338,85.56666666666668,0,0.0
2019-09-07 23:00:00,20.209833333333336,86.76666666666667,0,0.0
2019-09-08 00:00:00,19.74966666666667,88.30000000000001,0,0.0
2019-09-08 01:00:00,19.420666666666666,89.3,0,0.0
2019-09-08 02:00:00,19.2105,90.2,0,0.0
2019-09-08 03:00:00,18.948833333333333,90.88333333333333,0,0.0
2019-09-08 04:00:00,18.719166666666663,91.91666666666669,0,0.0
2019-09-08 05:00:00,18.5445,92.51666666666668,0,0.0
2019-09-08 06:00:00,18.5605,92.73333333333332,0,0.0
2019-09-08 07:00:00,19.6625,91.56666666666666,0,0.0
2019-09-08 08:00:00,21.789,86.28333333333335,0,0.0
2019-09-08 09:00:00,23.862166666666667,78.4,0,0.0
2019-09-08 10:00:00,25.875166666666672,73.03333333333335,0,0.0
2019-09-08 11:00:00,27.26983333333333,69.78333333333333,0,0.0
2019-09-08 12:00:00,29.236,64.63333333333334,0,0.0
2019-09-08 13:00:00,29.57333333333333,63.76666666666667,0,0.0
2019-09-08 14:00:00,29.64433333333333,64.91666666666666,0,0.0
2019-09-08 15:00:00,30.45833333333333,63.333333333333336,0,0.0
2019-09-08 16:00:00,29.85533333333333,61.70000000000001,0,0.0
2019-09-08 17:00:00,27.983666666666664,65.78333333333333,0,0.0
2019-09-08 18:00:00,26.1915,72.23333333333333,0,0.0
2019-09-08 19:00:00,24.581166666666665,78.60000000000001,0,0.0
2019-09-08 20:00:00,23.564833333333336,76.53333333333333,0,0.0
2019-09-08 21:00:00,22.002666666666663,79.7,0,0.0
2019-09-08 22:00:00,21.19083333333333,83.0,0,0.0
2019-09-08 23:00:00,21.170666666666666,83.36666666666666,0,0.0
2019-09-09 00:00:00,20.7815,84.66666666666667,0,0.0
2019-09-09 01:00:00,20.912666666666667,85.2,0,0.0
2019-09-09 02:00:00,20.952166666666667,85.23333333333333,0,0.0
2019-09-09 03:00:00,21.039666666666665,85.64999999999999,0,0.0
2019-09-09 04:00:00,21.3855,85.86666666666667,0,0.0
2019-09-09 05:00:00,21.36583333333333,87.25,0,0.0
2019-09-09 06:00:00,21.5845,87.5,0,0.0
2019-09-09 07:00:00,22.02633333333333,86.56666666666666,0,0.0
2019-09-09 08:00:00,22.8525,85.00000000000001,0,0.0
2019-09-09 09:00:00,23.38433333333333,82.8,0,0.0
2019-09-09 10:00:00,25.046333333333333,80.76666666666667,0,0.0
2019-09-09 11:00:00,26.3045,74.85000000000001,0,0.0
2019-09-09 12:00:00,27.6255,71.26666666666667,0,0.0
2019-09-09 13:00:00,27.3415,71.06666666666666,0,0.0
2019-09-09 14:00:00,27.271833333333333,71.75,0,0.0
2019-09-09 15:00:00,27.35483333333333,70.66666666666667,0,0.0
2019-09-09 16:00:00,26.211166666666667,72.86666666666666,0,0.0
2019-09-09 17:00:00,24.706333333333333,76.78333333333333,0,0.0
2019-09-09 18:00:00,23.5085,79.33333333333333,0,0.0
2019-09-09 19:00:00,22.389666666666667,79.08333333333333,0,0.0
2019-09-09 20:00:00,21.22283333333333,82.01666666666667,0,0.0
2019-09-09 21:00:00,20.602833333333336,84.13333333333333,0,0.0
2019-09-09 22:00:00,20.340833333333336,85.95,0,0.0
2019-09-09 23:00:00,20.40416666666667,86.53333333333332,0,0.0
2019-09-10 00:00:00,19.96,87.43333333333334,0,0.0
2019-09-10 01:00:00,19.63066666666667,89.3,0,0.0
2019-09-10 02:00:00,19.488000000000003,90.06666666666668,0,0.0
2019-09-10 03:00:00,19.37683333333333,91.2,0,0.0
2019-09-10 04:00:00,19.282,92.01666666666668,0,0.0
2019-09-10 05:00:00,19.048,92.18333333333332,0,0.0
2019-09-10 06:00:00,19.06783333333333,92.45,0,0.0
2019-09-10 07:00:00,20.035333333333337,91.43333333333334,0,0.0
2019-09-10 08:00:00,21.30633333333334,87.86666666666666,0,0.0
2019-09-10 09:00:00,23.129500000000004,82.75,0,0.0
2019-09-10 10:00:00,25.034,77.13333333333334,0,0.0
2019-09-10 11:00:00,26.1265,73.01666666666667,0,0.0
2019-09-10 12:00:00,27.100166666666667,70.96666666666665,0,0.0
2019-09-10 13:00:00,27.63733333333333,70.03333333333332,0,0.0
2019-09-10 14:00:00,28.676500000000004,68.2,0,0.0
2019-09-10 15:00:00,29.713,65.3,0,0.0
2019-09-10 16:00:00,29.979166666666668,64.16666666666667,0,0.0
2019-09-10 17:00:00,27.008166666666668,71.48333333333333,0,0.0
2019-09-10 18:00:00,25.11800000000001,77.35000000000001,0,0.0
2019-09-10 19:00:00,23.61283333333333,80.89999999999999,0,0.0
2019-09-10 20:00:00,21.95083333333333,82.40000000000002,0,0.0
2019-09-10 21:00:00,20.96833333333333,85.83333333333333,0,0.0
2019-09-10 22:00:00,20.21783333333333,88.33333333333333,0,0.0
2019-09-10 23:00:00,19.8685,89.98333333333335,0,0.0
2019-09-11 00:00:00,19.69833333333333,90.78333333333332,0,0.0
2019-09-11 01:00:00,19.658666666666665,90.2,0,0.0
2019-09-11 02:00:00,19.40483333333333,89.56666666666666,0,0.0
2019-09-11 03:00:00,19.143166666666666,90.51666666666668,0,0.0
2019-09-11 04:00:00,19.00833333333333,90.46666666666664,0,0.0
2019-09-11 05:00:00,19.21433333333333,90.26666666666668,0,0.0
2019-09-11 06:00:00,19.301666666666662,90.38333333333334,0,0.0
2019-09-11 07:00:00,21.514166666666664,88.7,0,0.0
2019-09-11 08:00:00,23.974833333333336,79.4,0,0.0
2019-09-11 09:00:00,26.195333333333338,72.0,0,0.0
2019-09-11 10:00:00,27.719166666666663,67.43333333333332,0,0.0
2019-09-11 11:00:00,27.875333333333334,66.61666666666666,0,0.0
2019-09-11 12:00:00,28.428,65.28333333333333,0,0.0
2019-09-11 13:00:00,30.297,61.98333333333333,0,0.0
2019-09-11 14:00:00,31.44216666666667,58.25000000000001,0,0.0
2019-09-11 15:00:00,31.259666666666664,58.2,0,0.0
2019-09-11 16:00:00,30.543166666666664,58.8,0,0.0
2019-09-11 17:00:00,28.99133333333334,60.56666666666666,0,0.0
2019-09-11 18:00:00,27.2565,65.48333333333333,0,0.0
2019-09-11 19:00:00,25.256,74.83333333333333,0,0.0
2019-09-11 20:00:00,23.953666666666667,80.0,0,0.0
2019-09-11 21:00:00,23.196166666666667,80.01666666666667,0,0.0
2019-09-11 22:00:00,22.01866666666667,82.14999999999999,0,0.0
2019-09-11 23:00:00,21.178833333333333,84.5,0,0.0
2019-09-12 00:00:00,20.58683333333333,86.31666666666668,0,0.0
2019-09-12 01:00:00,20.150333333333336,88.28333333333332,0,0.0
2019-09-12 02:00:00,19.849,89.48333333333335,0,0.0
2019-09-12 03:00:00,19.6865,90.3,0,0.0
2019-09-12 04:00:00,19.5395,90.76666666666668,0,0.0
2019-09-12 05:00:00,19.635,91.59999999999998,0,0.0
2019-09-12 06:00:00,20.11066666666667,91.0,0,0.0
2019-09-12 07:00:00,20.873166666666663,89.98333333333333,0,0.0
2019-09-12 08:00:00,23.356,84.85,0,0.0
2019-09-12 09:00:00,26.94233333333333,71.85000000000001,0,0.0
2019-09-12 10:00:00,28.4395,65.63333333333334,0,0.0
2019-09-12 11:00:00,29.1115,62.25,0,0.0
2019-09-12 12:00:00,29.448666666666668,61.9,0,0.0
2019-09-12 13:00:00,31.220333333333333,58.76666666666666,0,0.0
2019-09-12 14:00:00,31.9335,55.633333333333326,0,0.0
2019-09-12 15:00:00,31.672,56.63333333333333,0,0.0
2019-09-12 16:00:00,30.21666666666667,58.16666666666666,0,0.0
2019-09-12 17:00:00,27.912333333333333,64.31666666666668,0,0.0
2019-09-12 18:00:00,25.840333333333334,67.7,0,0.0
2019-09-12 19:00:00,23.55333333333333,73.26666666666667,0,0.0
2019-09-12 20:00:00,21.755666666666663,80.06666666666666,0,0.0
2019-09-12 21:00:00,21.2505,82.75,0,0.0
2019-09-12 22:00:00,20.67033333333333,84.01666666666667,0,0.0
2019-09-12 23:00:00,20.293166666666668,85.35000000000001,0,0.0
2019-09-13 00:00:00,20.1105,86.10000000000001,0,0.0
2019-09-13 01:00:00,19.956,86.60000000000001,0,0.0
2019-09-13 02:00:00,19.68616666666667,87.33333333333333,0,0.0
2019-09-13 03:00:00,19.622833333333336,88.06666666666668,0,0.0
2019-09-13 04:00:00,19.603,88.66666666666667,0,0.0
2019-09-13 05:00:00,19.531666666666663,88.96666666666668,0,0.0
2019-09-13 06:00:00,19.587000000000003,89.41666666666667,0,0.0
2019-09-13 07:00:00,21.254666666666665,86.64999999999999,0,0.0
2019-09-13 08:00:00,24.306,78.06666666666666,0,0.0
2019-09-13 09:00:00,27.0805,68.89999999999999,0,0.0
2019-09-13 10:00:00,27.74383333333333,65.66666666666667,0,0.0
2019-09-13 11:00:00,28.8125,63.116666666666674,0,0.0
2019-09-13 12:00:00,29.632,62.31666666666666,0,0.0
2019-09-13 13:00:00,30.89633333333333,58.583333333333336,0,0.0
2019-09-13 14:00:00,32.5805,54.383333333333326,0,0.0
2019-09-13 15:00:00,31.634666666666664,54.65,0,0.0
2019-09-13 16:00:00,29.812833333333334,58.116666666666674,0,0.0
2019-09-13 17:00:00,28.51433333333333,62.01666666666667,0,0.0
2019-09-13 18:00:00,26.614666666666665,69.60000000000001,0,0.0
2019-09-13 19:00:00,25.194166666666664,74.63333333333334,0,0.0
2019-09-13 20:00:00,23.557,76.36666666666666,0,0.0
2019-09-13 21:00:00,22.19,82.1,0,0.0
2019-09-13 22:00:00,21.79133333333333,84.18333333333334,0,0.0
2019-09-13 23:00:00,21.310166666666664,85.33333333333333,0,0.0
2019-09-14 00:00:00,21.051666666666662,87.01666666666667,0,0.0
2019-09-14 01:00:00,20.81733333333333,87.98333333333333,0,0.0
2019-09-14 02:00:00,20.41633333333333,89.66666666666669,0,0.0
2019-09-14 03:00:00,20.206,90.90000000000002,0,0.0
2019-09-14 04:00:00,20.209666666666667,91.58333333333331,0,0.0
2019-09-14 05:00:00,20.08683333333333,92.2,0,0.0
2019-09-14 06:00:00,20.20583333333333,92.41666666666669,0,0.0
2019-09-14 07:00:00,20.62666666666667,92.01666666666664,0,0.0
2019-09-14 08:00:00,21.75616666666667,90.13333333333333,0,0.0
2019-09-14 09:00:00,23.625333333333334,84.21666666666667,0,0.0
2019-09-14 10:00:00,24.86833333333333,79.10000000000001,0,0.0
2019-09-14 11:00:00,26.297,73.16666666666667,0,0.0
2019-09-14 12:00:00,27.108666666666668,70.13333333333334,0,0.0
2019-09-14 13:00:00,27.977833333333333,68.91666666666667,0,0.0
2019-09-14 14:00:00,28.535166666666665,67.98333333333333,0,0.0
2019-09-14 15:00:00,29.00316666666667,66.10000000000001,0,0.0
2019-09-14 16:00:00,29.103166666666667,65.0,0,0.0
2019-09-14 17:00:00,28.177499999999995,67.26666666666667,0,0.0
2019-09-14 18:00:00,26.1955,72.03333333333333,0,0.0
2019-09-14 19:00:00,25.04483333333333,76.21666666666667,0,0.0
2019-09-14 20:00:00,24.138500000000004,74.6,0,0.0
2019-09-14 21:00:00,22.80483333333333,78.5,0,0.0
2019-09-14 22:00:00,21.715833333333336,82.89999999999999,0,0.0
2019-09-14 23:00:00,21.226666666666667,84.61666666666667,0,0.0
2019-09-15 00:00:00,20.761666666666667,86.11666666666667,0,0.0
2019-09-15 01:00:00,20.3405,87.08333333333333,0,0.0
2019-09-15 02:00:00,19.932,88.66666666666667,0,0.0
2019-09-15 03:00:00,19.88433333333333,89.60000000000001,0,0.0
2019-09-15 04:00:00,19.86466666666667,90.11666666666666,0,0.0
2019-09-15 05:00:00,19.912166666666668,90.43333333333332,0,0.0
2019-09-15 06:00:00,19.86066666666667,90.65,0,0.0
2019-09-15 07:00:00,20.14633333333333,90.56666666666666,0,0.0
2019-09-15 08:00:00,21.617,87.88333333333333,0,0.0
2019-09-15 09:00:00,24.10033333333333,81.08333333333333,0,0.0
2019-09-15 10:00:00,26.67933333333333,71.66666666666667,0,0.0
2019-09-15 11:00:00,27.37516666666667,67.6,0,0.0
2019-09-15 12:00:00,27.718666666666667,67.58333333333333,0,0.0
2019-09-15 13:00:00,28.788,65.35000000000001,0,0.0
2019-09-15 14:00:00,29.89916666666667,62.74999999999999,0,0.0
2019-09-15 15:00:00,30.4825,60.56666666666666,0,0.0
2019-09-15 16:00:00,30.453000000000003,59.75,0,0.0
2019-09-15 17:00:00,29.47966666666667,62.01666666666667,0,0.0
2019-09-15 18:00:00,27.834166666666665,67.19999999999999,0,0.0
2019-09-15 19:00:00,26.651,70.33333333333333,0,0.0
2019-09-15 20:00:00,25.634833333333333,72.76666666666667,0,0.0
2019-09-15 21:00:00,24.516666666666666,73.16666666666667,0,0.0
2019-09-15 22:00:00,23.480500000000003,76.76666666666667,0,0.0
2019-09-15 23:00:00,22.608666666666664,80.31666666666668,0,0.0
2019-09-16 00:00:00,21.700166666666664,83.14999999999999,0,0.0
2019-09-16 01:00:00,21.123166666666663,86.21666666666665,0,0.0
2019-09-16 02:00:00,20.58666666666667,88.61666666666666,0,0.0
2019-09-16 03:00:00,20.186000000000003,90.46666666666664,0,0.0
2019-09-16 04:00:00,19.904333333333337,91.45,0,0.0
2019-09-16 05:00:00,19.745833333333334,92.7,0,0.0
2019-09-16 06:00:00,19.92033333333333,93.3,0,0.0
2019-09-16 07:00:00,21.525333333333336,91.05,0,0.0
2019-09-16 08:00:00,23.831166666666665,84.01666666666667,0,0.0
2019-09-16 09:00:00,26.971166666666665,73.94999999999999,0,0.0
2019-09-16 10:00:00,28.3885,67.41666666666667,0,0.0
2019-09-16 11:00:00,28.837833333333336,66.85,0,0.0
2019-09-16 12:00:00,29.77433333333333,64.95,0,0.0
2019-09-16 13:00:00,31.663166666666665,61.06666666666667,0,0.0
2019-09-16 14:00:00,32.6645,56.68333333333334,0,0.0
2019-09-16 15:00:00,31.86433333333333,58.85,0,0.0
2019-09-16 16:00:00,30.311833333333336,61.13333333333333,0,0.0
2019-09-16 17:00:00,27.683166666666665,67.68333333333334,0,0.0
2019-09-16 18:00:00,26.146500000000003,73.06666666666668,0,0.0
2019-09-16 19:00:00,25.08883333333333,76.50000000000001,0,0.0
2019-09-16 20:00:00,23.45283333333333,78.3,0,0.0
2019-09-16 21:00:00,22.3455,82.88333333333334,0,0.0
2019-09-16 22:00:00,21.851333333333333,85.38333333333333,0,0.0
2019-09-16 23:00:00,21.298166666666663,87.51666666666667,0,0.0
2019-09-17 00:00:00,21.01983333333333,88.13333333333333,0,0.0
2019-09-17 01:00:00,20.614500000000003,89.63333333333333,0,0.0
2019-09-17 02:00:00,20.55516666666667,90.6,0,0.0
2019-09-17 03:00:00,20.46766666666667,90.96666666666664,0,0.0
2019-09-17 04:00:00,20.451833333333337,91.03333333333336,0,0.0
2019-09-17 05:00:00,20.6505,91.25,0,0.0
2019-09-17 06:00:00,20.7895,90.96666666666664,0,0.0
2019-09-17 07:00:00,21.151,90.56666666666666,0,0.0
2019-09-17 08:00:00,21.8075,89.60000000000001,0,0.0
2019-09-17 09:00:00,22.833,87.63333333333333,0,0.0
2019-09-17 10:00:00,24.872,82.36666666666667,0,0.0
2019-09-17 11:00:00,25.489500000000003,78.75,0,0.0
2019-09-17 12:00:00,25.76483333333333,77.95,0,0.0
2019-09-17 13:00:00,25.578166666666664,77.93333333333334,0,0.0
2019-09-17 14:00:00,25.82116666666667,77.45,0,0.0
2019-09-17 15:00:00,25.396,78.63333333333334,0,0.0
2019-09-17 16:00:00,24.85083333333333,79.35,0,0.0
2019-09-17 17:00:00,24.484333333333336,80.46666666666667,0,0.0
2019-09-17 18:00:00,23.781166666666664,82.96666666666668,0,0.0
2019-09-17 19:00:00,23.689,83.7,0,0.0
2019-09-17 20:00:00,23.268,85.60000000000001,0,0.0
2019-09-17 21:00:00,23.22,85.55,0,0.0
2019-09-17 22:00:00,22.828333333333333,85.05,0,0.0
2019-09-17 23:00:00,22.257666666666665,87.01666666666667,0,0.0
2019-09-18 00:00:00,22.1185,87.48333333333333,0,0.0
2019-09-18 01:00:00,21.923,87.98333333333333,0,0.0
2019-09-18 02:00:00,21.5805,88.51666666666667,0,0.0
2019-09-18 03:00:00,21.22283333333333,90.36666666666667,0,0.0
2019-09-18 04:00:00,20.904666666666667,90.84999999999998,0,0.0
2019-09-18 05:00:00,20.841166666666663,92.1,0,0.0
2019-09-18 06:00:00,20.837,93.01666666666668,0,0.0
2019-09-18 07:00:00,21.326,93.35,0,0.0
2019-09-18 08:00:00,22.202,91.6,0,0.0
2019-09-18 09:00:00,23.320833333333336,88.44999999999999,0,0.0
2019-09-18 10:00:00,24.544833333333333,83.78333333333335,0,0.0
2019-09-18 11:00:00,24.935666666666663,81.89999999999999,0,0.0
2019-09-18 12:00:00,24.70583333333333,82.33333333333334,0,0.0
2019-09-18 13:00:00,24.66933333333333,83.25,0,0.0
2019-09-18 14:00:00,24.822666666666667,83.38333333333334,0,0.0
2019-09-18 15:00:00,23.805333333333333,86.75,0,0.0
2019-09-18 16:00:00,22.700666666666667,90.65,0,0.0
2019-09-18 17:00:00,22.289666666666665,92.68333333333334,0,0.0
2019-09-18 18:00:00,22.2895,92.8,0,0.0
2019-09-18 19:00:00,22.206,92.8,0,0.0
2019-09-18 20:00:00,22.122,92.71666666666664,0,0.0
2019-09-18 21:00:00,22.090166666666665,92.95,0,0.0
2019-09-18 22:00:00,21.97883333333333,91.81666666666666,0,0.0
2019-09-18 23:00:00,21.620500000000003,91.7,0,0.0
2019-09-19 00:00:00,21.413333333333338,92.28333333333336,0,0.0
2019-09-19 01:00:00,21.318,92.63333333333333,0,0.0
2019-09-19 02:00:00,21.341666666666665,92.36666666666667,0,0.0
2019-09-19 03:00:00,21.147,92.55,0,0.0
2019-09-19 04:00:00,21.2225,92.83333333333331,0,0.0
2019-09-19 05:00:00,21.23433333333333,93.16666666666664,0,0.0
2019-09-19 06:00:00,21.3855,93.3,0,0.0
2019-09-19 07:00:00,21.7635,93.0,0,0.0
2019-09-19 08:00:00,22.62483333333333,91.26666666666668,0,0.0
2019-09-19 09:00:00,23.424833333333336,88.18333333333334,0,0.0
2019-09-19 10:00:00,25.219,82.66666666666667,0,0.0
2019-09-19 11:00:00,26.7445,77.18333333333334,0,0.0
2019-09-19 12:00:00,27.57133333333333,74.53333333333333,0,0.0
2019-09-19 13:00:00,28.97083333333333,70.13333333333334,0,0.0
2019-09-19 14:00:00,27.854166666666668,73.18333333333334,0,0.0
2019-09-19 15:00:00,27.800833333333333,73.88333333333333,0,0.0
2019-09-19 16:00:00,27.49766666666667,73.85000000000001,0,0.0
2019-09-19 17:00:00,25.155,79.61666666666667,0,0.0
2019-09-19 18:00:00,23.697,84.0,0,0.0
2019-09-19 19:00:00,22.912333333333333,83.31666666666666,0,0.0
2019-09-19 20:00:00,22.0305,85.51666666666667,0,0.0
2019-09-19 21:00:00,21.66416666666667,86.83333333333333,0,0.0
2019-09-19 22:00:00,21.3735,87.64999999999999,0,0.0
2019-09-19 23:00:00,21.218666666666664,88.06666666666666,0,0.0
2019-09-20 00:00:00,21.234666666666666,88.33333333333333,0,0.0
2019-09-20 01:00:00,21.095333333333333,88.41666666666667,0,0.0
2019-09-20 02:00:00,20.916833333333333,88.39999999999999,0,0.0
2019-09-20 03:00:00,20.80133333333333,88.31666666666666,0,0.0
2019-09-20 04:00:00,20.821166666666667,88.68333333333334,0,0.0
2019-09-20 05:00:00,20.694166666666664,89.2,0,0.0
2019-09-20 06:00:00,20.6545,89.95,0,0.0
2019-09-20 07:00:00,21.40183333333333,89.31666666666668,0,0.0
2019-09-20 08:00:00,22.68933333333333,86.76666666666667,0,0.0
2019-09-20 09:00:00,23.76983333333333,82.69999999999999,0,0.0
2019-09-20 10:00:00,26.73783333333333,75.45,0,0.0
2019-09-20 11:00:00,27.8435,69.8,0,0.0
2019-09-20 12:00:00,27.7025,70.18333333333334,0,0.0
2019-09-20 13:00:00,27.424000000000003,71.13333333333334,0,0.0
2019-09-20 14:00:00,26.137666666666664,75.01666666666667,0,0.0
2019-09-20 15:00:00,25.890166666666666,76.0,0,0.0
2019-09-20 16:00:00,25.3595,76.64999999999999,0,0.0
2019-09-20 17:00:00,24.7865,78.96666666666667,0,0.0
2019-09-20 18:00:00,24.19066666666667,81.71666666666665,0,0.0
2019-09-20 19:00:00,23.87733333333333,82.08333333333333,0,0.0
2019-09-20 20:00:00,23.39633333333333,83.55,0,0.0
2019-09-20 21:00:00,22.860166666666668,85.59999999999998,0,0.0
2019-09-20 22:00:00,22.42933333333333,86.63333333333333,0,0.0
2019-09-20 23:00:00,22.198,87.58333333333333,0,0.0
2019-09-21 00:00:00,22.046333333333333,87.83333333333331,0,0.0
2019-09-21 01:00:00,21.855166666666666,88.76666666666667,0,0.0
2019-09-21 02:00:00,21.875,88.7,0,0.0
2019-09-21 03:00:00,21.7755,88.66666666666667,0,0.0
2019-09-21 04:00:00,21.712,88.94999999999999,0,0.0
