N;Fecha Tiempo;TempCelcius ;HR;Lluviamm;Dirdelviento;Veldelviento_m/s;Velderafagas_m/s
3304;04/15/17 08:51:40 AM;29.665;72.5;0;188.1;0.5;3.27
3305;04/15/17 09:01:40 AM;29.215;75.4;0;205;1.01;4.03
3306;04/15/17 09:11:40 AM;29.24;76.5;0;207.8;0.76;3.27
3307;04/15/17 09:21:40 AM;29.265;76.5;0;203.6;0.76;3.78
3308;04/15/17 09:31:40 AM;29.365;76.7;0;195.1;0.5;3.27
3309;04/15/17 09:41:40 AM;29.89;76.5;0;165.7;0.25;2.77
3310;04/15/17 09:51:40 AM;30.318;75.3;0;96.9;0;1.51
3311;04/15/17 10:01:40 AM;30.722;74;0;134.8;0.5;3.27
3312;04/15/17 10:11:40 AM;30.369;72.3;0;192.3;0.76;2.77
3313;04/15/17 10:21:40 AM;30.192;73.1;0;196.5;1.01;4.28
3314;04/15/17 10:31:40 AM;30.091;73.3;0;196.5;0.76;3.53
3315;04/15/17 10:41:40 AM;30.318;73.8;0;193.7;1.01;4.03
3316;04/15/17 10:51:40 AM;30.369;74;0;158.6;0.5;3.02
3317;04/15/17 11:01:40 AM;30.142;73.8;0;192.3;0.76;3.53
3318;04/15/17 11:11:40 AM;30.545;74.3;0;224.6;0.76;3.27
3319;04/15/17 11:21:40 AM;30.343;73.3;0;147.4;0.5;3.02
3320;04/15/17 11:31:40 AM;30.495;71.6;0;147.4;0.5;2.77
3321;04/15/17 11:41:40 AM;30.343;72.9;0;199.4;0.5;3.78
3322;04/15/17 11:51:40 AM;30.495;73.8;0;178.3;0.5;2.52
3323;04/15/17 12:01:40 PM;30.95;73.4;0;158.6;0.25;2.01
3324;04/15/17 12:11:40 PM;31.408;72.3;0;228.8;0.25;2.52
3325;04/15/17 12:21:40 PM;31.663;71.1;0;171.3;0.25;1.76
3326;04/15/17 12:31:40 PM;31.331;70.3;0;172.7;0.25;2.01
3327;04/15/17 12:41:40 PM;31.97;70.2;0;141.8;0;2.27
3328;04/15/17 12:51:40 PM;32.355;68.9;0;140.4;0.25;2.27
3329;04/15/17 01:01:40 PM;31.765;69.4;0;230.2;0.25;2.01
3330;04/15/17 01:11:40 PM;31.944;69.3;0;245.7;0.25;2.27
3331;04/15/17 01:21:40 PM;31.842;68.1;0;127.8;0.25;2.27
3332;04/15/17 01:31:40 PM;31.791;70;0;179.7;0.25;2.01
3333;04/15/17 01:41:40 PM;31.996;70.9;0;198;0.76;3.53
3334;04/15/17 01:51:40 PM;32.098;68.1;0;206.4;0.5;2.27
3335;04/15/17 02:01:40 PM;31.868;68.9;0;195.1;0.5;2.77
3336;04/15/17 02:11:40 PM;31.74;68.7;0;116.5;0.25;1.76
3337;04/15/17 02:21:40 PM;31.484;68.9;0;179.7;0.25;2.77
3338;04/15/17 02:31:40 PM;31.459;69.5;0;192.3;0.25;2.27
3339;04/15/17 02:41:40 PM;31.255;69.8;0;178.3;0.5;3.53
3340;04/15/17 02:51:40 PM;30.976;71.1;0;192.3;0.76;3.27
3341;04/15/17 03:01:40 PM;30.748;72.1;0;160;0.5;3.78
3342;04/15/17 03:11:40 PM;30.444;74.9;0;196.5;0.76;3.53
3343;04/15/17 03:21:40 PM;30.874;74.9;0;203.6;0.76;3.53
3344;04/15/17 03:31:40 PM;30.672;74.6;0;207.8;1.01;3.27
3345;04/15/17 03:41:40 PM;30.748;74.7;0;214.8;1.01;4.03
3346;04/15/17 03:51:40 PM;30.318;75.1;0;190.9;0.76;3.53
3347;04/15/17 04:01:40 PM;30.369;76.7;0;212;1.01;4.53
3348;04/15/17 04:11:40 PM;29.941;77.3;0;213.4;1.26;4.78
3349;04/15/17 04:21:40 PM;29.966;78.4;0;190.9;1.01;3.53
3350;04/15/17 04:31:40 PM;29.715;78.5;0;212;1.01;3.78
3351;04/15/17 04:41:40 PM;29.84;79.2;0;212;1.01;4.28
3352;04/15/17 04:51:40 PM;29.84;78.6;0;193.7;0.76;3.27
3353;04/15/17 05:01:40 PM;29.715;78.4;0;240.1;0.5;3.02
3354;04/15/17 05:11:40 PM;29.49;78.6;0;196.5;0.76;3.78
3355;04/15/17 05:21:40 PM;29.29;79.4;0;192.3;0.76;3.78
3356;04/15/17 05:31:40 PM;29.165;80;0;203.6;1.01;4.78
3357;04/15/17 05:41:40 PM;29.165;80.3;0;198;0.76;4.03
3358;04/15/17 05:51:40 PM;29.015;80.5;0;196.5;0.76;5.04
3359;04/15/17 06:01:40 PM;28.891;81;0;207.8;1.01;5.04
3360;04/15/17 06:11:40 PM;28.791;81.4;0;205;1.26;3.78
3361;04/15/17 06:21:40 PM;28.816;81.8;0;198;1.26;4.28
3362;04/15/17 06:31:40 PM;28.816;82.4;0;210.6;0.76;3.78
3363;04/15/17 06:41:40 PM;28.766;82.8;0;196.5;0.5;4.28
3364;04/15/17 06:51:40 PM;28.692;82.7;0;205;0.76;4.28
3365;04/15/17 07:01:40 PM;28.617;82.8;0;212;0.76;4.28
3366;04/15/17 07:11:40 PM;28.617;82.9;0;192.3;0.5;3.02
3367;04/15/17 07:21:40 PM;28.369;82.6;0;186.7;1.01;5.04
3368;04/15/17 07:31:40 PM;28.245;82.6;0;132;0.5;3.78
3369;04/15/17 07:41:40 PM;28.122;82.3;0;155.8;0.5;3.78
3370;04/15/17 07:51:40 PM;27.875;81.9;0;176.9;0.5;3.27
3371;04/15/17 08:01:40 PM;27.776;81.3;0;176.9;1.01;5.54
3372;04/15/17 08:11:40 PM;27.825;80.3;0;185.3;0.5;3.27
3373;04/15/17 08:21:40 PM;27.751;79.6;0;157.2;0.5;3.53
3374;04/15/17 08:31:40 PM;27.677;79.5;0;115.1;0.25;2.77
3375;04/15/17 08:41:40 PM;27.554;79.1;0;160;0.5;3.27
3376;04/15/17 08:51:40 PM;27.604;78.6;0;147.4;0.25;2.01
3377;04/15/17 09:01:40 PM;27.554;77.6;0;160;0;1.26
3378;04/15/17 09:11:40 PM;27.628;76.8;0;193.7;0;2.52
3379;04/15/17 09:21:40 PM;27.554;75.6;0;120.7;0;2.52
3380;04/15/17 09:31:40 PM;27.53;75.2;0;144.6;0.25;2.27
3381;04/15/17 09:41:40 PM;27.456;75;0;165.7;1.01;4.28
3382;04/15/17 09:51:40 PM;27.481;74.9;0;120.7;0.25;2.52
3383;04/15/17 10:01:40 PM;27.505;74.5;0;136.2;0.25;2.27
3384;04/15/17 10:11:40 PM;27.554;73.4;0;167.1;0.76;3.02
3385;04/15/17 10:21:40 PM;27.431;72.6;0;130.6;0.25;2.52
3386;04/15/17 10:31:40 PM;27.431;72.9;0;146;0.25;2.01
3387;04/15/17 10:41:40 PM;27.505;72.3;0;119.3;0.25;2.52
3388;04/15/17 10:51:40 PM;27.21;72.6;0;206.4;0.5;3.27
3389;04/15/17 11:01:40 PM;27.087;74.3;0;212;0.5;3.53
3390;04/15/17 11:11:40 PM;26.916;75;0;210.6;0.25;2.77
3391;04/15/17 11:21:40 PM;26.793;76.2;0;210.6;0.25;2.77
3392;04/15/17 11:31:40 PM;26.916;76.3;0;205;0.76;4.28
3393;04/15/17 11:41:40 PM;27.112;74.1;0;214.8;0.5;3.02
3394;04/15/17 11:51:40 PM;27.161;71.9;0;164.3;0.25;2.77
3395;04/16/17 12:01:40 AM;27.235;71.1;0;140.4;0.25;2.27
3396;04/16/17 12:11:40 AM;27.136;70.8;0;115.1;0.25;2.27
3397;04/16/17 12:21:40 AM;26.965;71.9;0;146;0.5;2.52
3398;04/16/17 12:31:40 AM;26.891;72.9;0;123.5;0.25;3.78
3399;04/16/17 12:41:40 AM;26.891;72.7;0;151.6;0.5;3.78
3400;04/16/17 12:51:40 AM;26.916;72.5;0;165.7;0.25;2.27
3401;04/16/17 01:01:40 AM;26.867;72.6;0;216.2;0.25;2.52
3402;04/16/17 01:11:40 AM;26.598;74.3;0;195.1;0.25;2.01
3403;04/16/17 01:21:40 AM;26.524;76.5;0;209.2;0.25;2.27
3404;04/16/17 01:31:40 AM;26.72;76.1;0;207.8;0.25;2.52
3405;04/16/17 01:41:40 AM;26.793;74.7;0;198;0;1.26
3406;04/16/17 01:51:40 AM;26.891;73.9;0;202.2;0.25;2.52
3407;04/16/17 02:01:40 AM;26.769;73.4;0;210.6;0.25;2.27
3408;04/16/17 02:11:40 AM;26.891;74.1;0;206.4;0;1.26
