N;Fecha Tiempo;TempCelcius ;HR;Lluviamm;Dirdelviento;Veldelviento_m/s;Velderafagas_m/s
55623;02-10-17 8:20;23.521;99.1;0.79;40.7;-888.88;-888.88
55624;02-10-17 8:30;23.545;99.2;0.79;49.1;-888.88;-888.88
55625;02-10-17 8:40;23.569;99.3;0.61;84.2;-888.88;-888.88
55626;02-10-17 8:50;23.689;99.4;0.61;85.6;-888.88;-888.88
55627;02-10-17 9:00;23.833;99.4;0.61;74.4;-888.88;-888.88
55628;02-10-17 9:10;23.785;99.4;0.61;0;-888.88;-888.88
55629;02-10-17 9:20;23.617;99.4;0.2;133.4;-888.88;-888.88
55630;02-10-17 9:30;23.737;99.4;0.2;226;-888.88;-888.88
55631;02-10-17 9:40;23.617;99.4;0.41;101.1;-888.88;-888.88
55632;02-10-17 9:50;23.665;99.4;0;88.4;-888.88;-888.88
55633;02-10-17 10:00;23.689;99.3;0;94.1;-888.88;-888.88
55634;02-10-17 10:10;23.617;99.2;0;87;-888.88;-888.88
55635;02-10-17 10:20;24.146;99.2;0;96.9;-888.88;-888.88
55636;02-10-17 10:30;24.363;99;0;119.3;-888.88;-888.88
55637;02-10-17 10:40;24.195;98.8;0;98.3;-888.88;-888.88
55638;02-10-17 10:50;24.436;98.4;0;99.7;-888.88;-888.88
55639;02-10-17 11:00;25.307;98;0;95.5;-888.88;-888.88
55640;02-10-17 11:10;25.793;97.5;0;129.2;-888.88;-888.88
55641;02-10-17 11:20;25.647;96.4;0;116.5;-888.88;-888.88
55642;02-10-17 11:30;26.378;95.1;0;146;-888.88;-888.88
55643;02-10-17 11:40;27.063;93.2;0;127.8;-888.88;-888.88
55644;02-10-17 11:50;27.431;91.3;0;247.1;-888.88;-888.88
55645;02-10-17 12:00;28.171;89.4;0;255.5;-888.88;-888.88
55646;02-10-17 12:10;28.419;87.4;0;224.6;-888.88;-888.88
55647;02-10-17 12:20;29.29;86.2;0;280.8;-888.88;-888.88
55648;02-10-17 12:30;29.389;84.4;0;105.3;-888.88;-888.88
55649;02-10-17 12:40;30.343;83.7;0;137.6;-888.88;-888.88
55650;02-10-17 12:50;28.642;82.6;0;102.5;-888.88;-888.88
55651;02-10-17 13:00;30.748;82.6;0;251.3;-888.88;-888.88
55652;02-10-17 13:10;29.815;78.7;0;271;-888.88;-888.88
55653;02-10-17 13:20;29.815;79.2;0;301.8;-888.88;-888.88
55654;02-10-17 13:30;30.773;77.7;0;146;-888.88;-888.88
55655;02-10-17 13:40;30.52;76.1;0;292;-888.88;-888.88
55656;02-10-17 13:50;30.495;75.7;0;143.2;-888.88;-888.88
55657;02-10-17 14:00;31.204;75.2;0;153;-888.88;-888.88
55658;02-10-17 14:10;30.293;75.3;0;102.5;-888.88;-888.88
55659;02-10-17 14:20;30.041;77.2;0;176.9;-888.88;-888.88
55660;02-10-17 14:30;29.916;78.3;0;200.8;-888.88;-888.88
55661;02-10-17 14:40;30.394;78.8;0;162.9;-888.88;-888.88
55662;02-10-17 14:50;29.865;77.4;0;112.3;-888.88;-888.88
55663;02-10-17 15:00;30.066;77.4;0;216.2;-888.88;-888.88
55664;02-10-17 15:10;29.941;78.1;0;228.8;-888.88;-888.88
55665;02-10-17 15:20;29.916;78.1;0;224.6;-888.88;-888.88
55666;02-10-17 15:30;29.665;77.8;0;188.1;-888.88;-888.88
55667;02-10-17 15:40;30.646;77.6;0;174.1;-888.88;-888.88
55668;02-10-17 15:50;30.773;75;0;207.8;-888.88;-888.88
55669;02-10-17 16:00;29.941;75.7;0;189.5;-888.88;-888.88
55670;02-10-17 16:10;29.966;76.3;0;228.8;-888.88;-888.88
55671;02-10-17 16:20;30.066;75.7;0;179.7;-888.88;-888.88
55672;02-10-17 16:30;30.142;76.2;0;206.4;-888.88;-888.88
55673;02-10-17 16:40;30.672;74.7;0;255.5;-888.88;-888.88
55674;02-10-17 16:50;30.469;73.5;0;308.9;-888.88;-888.88
55675;02-10-17 17:00;30.773;71.6;0;223.2;-888.88;-888.88
55676;02-10-17 17:10;30.798;69.6;0;262.5;-888.88;-888.88
55677;02-10-17 17:20;30.268;66.7;0;266.7;-888.88;-888.88
55678;02-10-17 17:30;29.69;67.6;0;256.9;-888.88;-888.88
55679;02-10-17 17:40;29.565;69.4;0;186.7;-888.88;-888.88
55680;02-10-17 17:50;29.54;69.6;0;206.4;-888.88;-888.88
55681;02-10-17 18:00;29.29;70.4;0;202.2;-888.88;-888.88
55682;02-10-17 18:10;29.215;70.7;0;196.5;-888.88;-888.88
55683;02-10-17 18:20;28.543;75.1;0;198;-888.88;-888.88
55684;02-10-17 18:30;28.171;78.7;0;199.4;-888.88;-888.88
55685;02-10-17 18:40;27.899;80.9;0;199.4;-888.88;-888.88
55686;02-10-17 18:50;27.776;81.5;0;193.7;-888.88;-888.88
55687;02-10-17 19:00;27.653;81.4;0;199.4;-888.88;-888.88
55688;02-10-17 19:10;27.235;82.9;0;205;-888.88;-888.88
55689;02-10-17 19:20;27.112;84.3;0;132;-888.88;-888.88
55690;02-10-17 19:30;27.161;84.1;0;123.5;-888.88;-888.88
55691;02-10-17 19:40;27.112;83.6;0;141.8;-888.88;-888.88
55692;02-10-17 19:50;26.671;83.8;0;276.6;-888.88;-888.88
55693;02-10-17 20:00;26.451;84.4;0;262.5;-888.88;-888.88
55694;02-10-17 20:10;26.061;85.4;0;282.2;-888.88;-888.88
55695;02-10-17 20:20;26.207;86.6;0;296.2;-888.88;-888.88
55696;02-10-17 20:30;26.182;86.6;0;210.6;-888.88;-888.88
55697;02-10-17 20:40;26.134;86.9;0;8.4;-888.88;-888.88
55698;02-10-17 20:50;26.182;87.3;0;50.5;-888.88;-888.88
55699;02-10-17 21:00;26.109;87.7;0;304.7;-888.88;-888.88
55700;02-10-17 21:10;26.134;87.9;0;102.5;-888.88;-888.88
55701;02-10-17 21:20;25.963;88.1;0;297.6;-888.88;-888.88
55702;02-10-17 21:30;25.866;88.6;0;308.9;-888.88;-888.88
55703;02-10-17 21:40;25.841;89;0;139;-888.88;-888.88
55704;02-10-17 21:50;25.574;89.7;0;276.6;-888.88;-888.88
55705;02-10-17 22:00;25.623;90.4;0;265.3;-888.88;-888.88
55706;02-10-17 22:10;25.623;90.7;0;251.3;-888.88;-888.88
55707;02-10-17 22:20;25.525;90.9;0;265.3;-888.88;-888.88
55708;02-10-17 22:30;25.453;91.2;0;282.2;-888.88;-888.88
55709;02-10-17 22:40;25.501;91.6;0;280.8;-888.88;-888.88
55710;02-10-17 22:50;25.453;91.6;0;299;-888.88;-888.88
55711;02-10-17 23:00;25.453;91.6;0;304.7;-888.88;-888.88
55712;02-10-17 23:10;25.477;91.5;0;278;-888.88;-888.88
55713;02-10-17 23:20;25.428;91.5;0;269.6;-888.88;-888.88
55714;02-10-17 23:30;25.453;91.6;0;307.5;-888.88;-888.88
55715;02-10-17 23:40;25.501;91.6;0;110.9;-888.88;-888.88
55716;02-10-17 23:50;25.477;91.5;0;200.8;-888.88;-888.88
55717;02-11-17 0:00;25.501;91.4;0;206.4;-888.88;-888.88
55718;02-11-17 0:10;25.404;91.3;0;140.4;-888.88;-888.88
55719;02-11-17 0:20;25.38;91.3;0;283.6;-888.88;-888.88
55720;02-11-17 0:30;25.38;91.5;0;227.4;-888.88;-888.88
55721;02-11-17 0:40;25.355;91.5;0;134.8;-888.88;-888.88
55722;02-11-17 0:50;25.355;91.5;0;123.5;-888.88;-888.88
55723;02-11-17 1:00;25.38;91.6;0;148.8;-888.88;-888.88
55724;02-11-17 1:10;25.307;91.7;0;127.8;-888.88;-888.88
55725;02-11-17 1:20;25.21;91.9;0;133.4;-888.88;-888.88
55726;02-11-17 1:30;25.162;92.1;0;140.4;-888.88;-888.88
55727;02-11-17 1:40;25.113;92.1;0;141.8;-888.88;-888.88
55728;02-11-17 1:50;25.234;92.4;0;141.8;-888.88;-888.88
55729;02-11-17 2:00;25.331;92.4;0;151.6;-888.88;-888.88
55730;02-11-17 2:10;25.477;92.4;0;183.9;-888.88;-888.88
55731;02-11-17 2:20;25.477;92.1;0;188.1;-888.88;-888.88
55732;02-11-17 2:30;25.477;91.8;0;182.5;-888.88;-888.88
55733;02-11-17 2:40;25.477;91.6;0;213.4;-888.88;-888.88
55734;02-11-17 2:50;25.453;91.6;0;193.7;-888.88;-888.88
55735;02-11-17 3:00;25.428;91.7;0;214.8;-888.88;-888.88
55736;02-11-17 3:10;25.428;91.7;0;210.6;-888.88;-888.88
55737;02-11-17 3:20;25.525;91.9;0;213.4;-888.88;-888.88
55738;02-11-17 3:30;25.525;91.9;0;210.6;-888.88;-888.88
55739;02-11-17 3:40;25.525;91.9;0;192.3;-888.88;-888.88
55740;02-11-17 3:50;25.453;92.1;0;209.2;-888.88;-888.88
55741;02-11-17 4:00;25.453;92.3;0;238.7;-888.88;-888.88
55742;02-11-17 4:10;25.598;92.5;0;237.3;-888.88;-888.88
55743;02-11-17 4:20;25.647;92.6;0;254.1;-888.88;-888.88
55744;02-11-17 4:30;25.428;92.5;0;334.1;-888.88;-888.88
55745;02-11-17 4:40;25.065;92.9;0;334.1;-888.88;-888.88
55746;02-11-17 4:50;24.992;93.3;0;345.4;-888.88;-888.88
55747;02-11-17 5:00;24.968;93.7;0;351;-888.88;-888.88
55748;02-11-17 5:10;24.944;94;0;353.8;-888.88;-888.88
55749;02-11-17 5:20;24.944;94.3;0;353.8;-888.88;-888.88
55750;02-11-17 5:30;24.992;94.5;0;352.4;-888.88;-888.88
55751;02-11-17 5:40;25.04;94.6;0;353.8;-888.88;-888.88
55752;02-11-17 5:50;25.137;94.6;0;353.8;-888.88;-888.88
55753;02-11-17 6:00;25.137;94.7;0;355.2;-888.88;-888.88
55754;02-11-17 6:10;25.186;94.7;0;355.2;-888.88;-888.88
55755;02-11-17 6:20;25.186;94.7;0;355.2;-888.88;-888.88
55756;02-11-17 6:30;25.234;94.9;0;355.2;-888.88;-888.88
55757;02-11-17 6:40;25.283;95;0;355.2;-888.88;-888.88
55758;02-11-17 6:50;25.307;95;0;355.2;-888.88;-888.88
55759;02-11-17 7:00;25.404;95.1;0;8.4;-888.88;-888.88
55760;02-11-17 7:10;25.55;95.3;0;126.4;-888.88;-888.88
55761;02-11-17 7:20;25.793;95.3;0;168.5;-888.88;-888.88
55762;02-11-17 7:30;25.89;95;0;168.5;-888.88;-888.88
55763;02-11-17 7:40;26.256;94.9;0;168.5;-888.88;-888.88
55764;02-11-17 7:50;26.012;94.6;0;168.5;-888.88;-888.88
55765;02-11-17 8:00;26.134;94.3;0;168.5;-888.88;-888.88
55766;02-11-17 8:10;27.85;94;0;167.1;-888.88;-888.88
55767;02-11-17 8:20;28.196;92.4;0;181.1;-888.88;-888.88
55768;02-11-17 8:30;29.115;89.7;0;7;-888.88;-888.88
55769;02-11-17 8:40;28.667;87.3;0;183.9;-888.88;-888.88
55770;02-11-17 8:50;29.04;86.7;0;205;-888.88;-888.88
55771;02-11-17 9:00;28.568;85.3;0;179.7;-888.88;-888.88
55772;02-11-17 9:10;28.221;84.9;0;213.4;-888.88;-888.88
55773;02-11-17 9:20;27.825;84.8;0;193.7;-888.88;-888.88
55774;02-11-17 9:30;27.974;84.9;0;181.1;-888.88;-888.88
55775;02-11-17 9:40;29.991;82.6;0;175.5;-888.88;-888.88
55776;02-11-17 9:50;30.293;78.6;0;176.9;-888.88;-888.88
55777;02-11-17 10:00;31.714;76.4;0;200.8;-888.88;-888.88
55778;02-11-17 10:10;30.596;74.6;0;176.9;-888.88;-888.88
55779;02-11-17 10:20;30.722;74.5;0;192.3;-888.88;-888.88
55780;02-11-17 10:30;30.748;73.8;0;126.4;-888.88;-888.88
55781;02-11-17 10:40;30.849;73.1;0;178.3;-888.88;-888.88
55782;02-11-17 10:50;31.74;72;0;185.3;-888.88;-888.88
55783;02-11-17 11:00;32.51;70.9;0;154.4;-888.88;-888.88
55784;02-11-17 11:10;32.15;68.9;0;157.2;-888.88;-888.88
55785;02-11-17 11:20;32.124;70.5;0;143.2;-888.88;-888.88
55786;02-11-17 11:30;32.846;68.3;0;157.2;-888.88;-888.88
55787;02-11-17 11:40;32.047;68.3;0;182.5;-888.88;-888.88
55788;02-11-17 11:50;32.073;69.3;0;207.8;-888.88;-888.88
55789;02-11-17 12:00;31.689;69.1;0;182.5;-888.88;-888.88
55790;02-11-17 12:10;33.339;67.2;0;174.1;-888.88;-888.88
55791;02-11-17 12:20;32.82;64.9;0;169.9;-888.88;-888.88
55792;02-11-17 12:30;32.587;64;0;188.1;-888.88;-888.88
55793;02-11-17 12:40;33.626;62.3;0;136.2;-888.88;-888.88
55794;02-11-17 12:50;33.6;61.1;0;150.2;-888.88;-888.88
55795;02-11-17 13:00;34.255;60.2;0;192.3;-888.88;-888.88
55796;02-11-17 13:10;33.209;60;0;148.8;-888.88;-888.88
55797;02-11-17 13:20;33.339;62.2;0;151.6;-888.88;-888.88
55798;02-11-17 13:30;33.914;62.3;0;174.1;-888.88;-888.88
55799;02-11-17 13:40;33.313;60.7;0;154.4;-888.88;-888.88
55800;02-11-17 13:50;32.82;61.9;0;157.2;-888.88;-888.88
55801;02-11-17 14:00;34.281;61.3;0;143.2;-888.88;-888.88
55802;02-11-17 14:10;34.229;60.3;0;146;-888.88;-888.88
55803;02-11-17 14:20;33.079;61;0;161.5;-888.88;-888.88
55804;02-11-17 14:30;34.045;61.9;0;160;-888.88;-888.88
55805;02-11-17 14:40;34.019;61.4;0;127.8;-888.88;-888.88
55806;02-11-17 14:50;34.598;59.6;0;181.1;-888.88;-888.88
55807;02-11-17 15:00;34.097;58.7;0;157.2;-888.88;-888.88
55808;02-11-17 15:10;34.15;59.2;0;141.8;-888.88;-888.88
55809;02-11-17 15:20;33.887;59.4;0;126.4;-888.88;-888.88
55810;02-11-17 15:30;33.287;59.3;0;165.7;-888.88;-888.88
55811;02-11-17 15:40;33.079;60;0;178.3;-888.88;-888.88
55812;02-11-17 15:50;33.027;61.2;0;183.9;-888.88;-888.88
55813;02-11-17 16:00;32.898;61.7;0;185.3;-888.88;-888.88
55814;02-11-17 16:10;33.365;61.7;0;181.1;-888.88;-888.88
55815;02-11-17 16:20;33.183;61.4;0;172.7;-888.88;-888.88
55816;02-11-17 16:30;32.975;61.4;0;207.8;-888.88;-888.88
55817;02-11-17 16:40;33.365;61.5;0;186.7;-888.88;-888.88
55818;02-11-17 16:50;32.898;60.9;0;199.4;-888.88;-888.88
55819;02-11-17 17:00;32.975;60.8;0;190.9;-888.88;-888.88
55820;02-11-17 17:10;32.924;60.3;0;139;-888.88;-888.88
55821;02-11-17 17:20;32.613;60.1;0;136.2;-888.88;-888.88
55822;02-11-17 17:30;31.842;61.5;0;179.7;-888.88;-888.88
55823;02-11-17 17:40;31.714;63.3;0;168.5;-888.88;-888.88
55824;02-11-17 17:50;31.204;64.4;0;185.3;-888.88;-888.88
55825;02-11-17 18:00;31.179;65.4;0;196.5;-888.88;-888.88
55826;02-11-17 18:10;30.9;64.6;0;192.3;-888.88;-888.88
55827;02-11-17 18:20;30.621;66;0;182.5;-888.88;-888.88
55828;02-11-17 18:30;30.243;66.6;0;205;-888.88;-888.88
55829;02-11-17 18:40;29.991;67.8;0;209.2;-888.88;-888.88
55830;02-11-17 18:50;29.79;69.3;0;207.8;-888.88;-888.88
55831;02-11-17 19:00;29.69;70.4;0;185.3;-888.88;-888.88
55832;02-11-17 19:10;29.365;71.4;0;202.2;-888.88;-888.88
55833;02-11-17 19:20;29.24;71.7;0;203.6;-888.88;-888.88
55834;02-11-17 19:30;29.09;72.4;0;217.6;-888.88;-888.88
55835;02-11-17 19:40;28.791;73.8;0;209.2;-888.88;-888.88
55836;02-11-17 19:50;28.568;75.3;0;209.2;-888.88;-888.88
55837;02-11-17 20:00;28.444;76.6;0;220.4;-888.88;-888.88
55838;02-11-17 20:10;28.369;77.6;0;140.4;-888.88;-888.88
55839;02-11-17 20:20;28.097;78.9;0;183.9;-888.88;-888.88
55840;02-11-17 20:30;27.974;79.9;0;133.4;-888.88;-888.88
55841;02-11-17 20:40;27.801;80.8;0;133.4;-888.88;-888.88
55842;02-11-17 20:50;27.751;81.6;0;133.4;-888.88;-888.88
55843;02-11-17 21:00;27.677;82.1;0;158.6;-888.88;-888.88
55844;02-11-17 21:10;27.628;82.5;0;174.1;-888.88;-888.88
55845;02-11-17 21:20;27.604;83;0;102.5;-888.88;-888.88
55846;02-11-17 21:30;27.505;83.4;0;117.9;-888.88;-888.88
55847;02-11-17 21:40;27.431;83.9;0;105.3;-888.88;-888.88
55848;02-11-17 21:50;27.407;84.4;0;127.8;-888.88;-888.88
55849;02-11-17 22:00;27.382;84.7;0;133.4;-888.88;-888.88
55850;02-11-17 22:10;27.308;84.8;0;185.3;-888.88;-888.88
55851;02-11-17 22:20;27.21;85;0;195.1;-888.88;-888.88
55852;02-11-17 22:30;27.21;85.6;0;200.8;-888.88;-888.88
55853;02-11-17 22:40;27.112;86.1;0;203.6;-888.88;-888.88
55854;02-11-17 22:50;27.038;86.7;0;202.2;-888.88;-888.88
55855;02-11-17 23:00;27.087;87;0;210.6;-888.88;-888.88
55856;02-11-17 23:10;27.038;87.3;0;198;-888.88;-888.88
55857;02-11-17 23:20;26.94;87.6;0;217.6;-888.88;-888.88
55858;02-11-17 23:30;26.867;87.9;0;193.7;-888.88;-888.88
55859;02-11-17 23:40;26.842;88.3;0;195.1;-888.88;-888.88
55860;02-11-17 23:50;26.5;88.6;0;183.9;-888.88;-888.88
55861;02-12-17 0:00;25.768;86.8;0;200.8;-888.88;-888.88
55862;02-12-17 0:10;25.283;86.5;0;207.8;-888.88;-888.88
55863;02-12-17 0:20;25.307;87.7;0;189.5;-888.88;-888.88
55864;02-12-17 0:30;25.55;88.7;0;216.2;-888.88;-888.88
55865;02-12-17 0:40;25.453;89.5;0;189.5;-888.88;-888.88
55866;02-12-17 0:50;25.647;90.5;0;220.4;-888.88;-888.88
55867;02-12-17 1:00;25.647;91.4;0;210.6;-888.88;-888.88
55868;02-12-17 1:10;25.695;92;0;210.6;-888.88;-888.88
55869;02-12-17 1:20;25.647;92.3;0;223.2;-888.88;-888.88
55870;02-12-17 1:30;25.671;92.2;0;335.5;-888.88;-888.88
55871;02-12-17 1:40;25.647;92.2;0;336.9;-888.88;-888.88
55872;02-12-17 1:50;25.671;92;0;336.9;-888.88;-888.88
55873;02-12-17 2:00;25.671;92;0;336.9;-888.88;-888.88
55874;02-12-17 2:10;25.647;92.1;0;336.9;-888.88;-888.88
55875;02-12-17 2:20;25.574;92.5;0;336.9;-888.88;-888.88
55876;02-12-17 2:30;25.453;93;0;279.4;-888.88;-888.88
55877;02-12-17 2:40;25.186;93.4;0;25.3;-888.88;-888.88
55878;02-12-17 2:50;25.331;93.5;0;51.9;-888.88;-888.88
55879;02-12-17 3:00;25.404;93.5;0;28.1;-888.88;-888.88
55880;02-12-17 3:10;25.428;93.5;0;15.4;-888.88;-888.88
55881;02-12-17 3:20;25.55;93.5;0;12.6;-888.88;-888.88
55882;02-12-17 3:30;25.623;93.4;0;12.6;-888.88;-888.88
55883;02-12-17 3:40;25.647;93.4;0;12.6;-888.88;-888.88
55884;02-12-17 3:50;25.744;93.4;0;11.2;-888.88;-888.88
55885;02-12-17 4:00;25.768;93.5;0;329.9;-888.88;-888.88
55886;02-12-17 4:10;24.919;93.6;0.61;172.7;-888.88;-888.88
55887;02-12-17 4:20;24.605;93.8;0.2;198;-888.88;-888.88
55888;02-12-17 4:30;24.508;93.8;0.2;210.6;-888.88;-888.88
55889;02-12-17 4:40;24.677;93.8;0;219;-888.88;-888.88
55890;02-12-17 4:50;24.532;93.7;0.2;134.8;-888.88;-888.88
55891;02-12-17 5:00;24.508;93.8;0.41;290.6;-888.88;-888.88
55892;02-12-17 5:10;24.315;93.9;0.41;276.6;-888.88;-888.88
55893;02-12-17 5:20;24.195;94.1;0.2;254.1;-888.88;-888.88
55894;02-12-17 5:30;24.315;94.2;0.2;293.4;-888.88;-888.88
55895;02-12-17 5:40;24.315;94.2;0;1.4;-888.88;-888.88
55896;02-12-17 5:50;24.436;94.2;0;4.2;-888.88;-888.88
55897;02-12-17 6:00;24.267;94.2;0.2;308.9;-888.88;-888.88
55898;02-12-17 6:10;24.002;94.5;0;265.3;-888.88;-888.88
55899;02-12-17 6:20;23.93;94.7;0.41;192.3;-888.88;-888.88
55900;02-12-17 6:30;23.881;94.9;0.79;186.7;-888.88;-888.88
55901;02-12-17 6:40;23.905;95.1;0.2;220.4;-888.88;-888.88
55902;02-12-17 6:50;24.002;95.4;0;146;-888.88;-888.88
55903;02-12-17 7:00;24.122;95.6;0;154.4;-888.88;-888.88
55904;02-12-17 7:10;24.243;95.6;0;167.1;-888.88;-888.88
55905;02-12-17 7:20;24.291;95.7;0;174.1;-888.88;-888.88
55906;02-12-17 7:30;24.388;95.8;0;174.1;-888.88;-888.88
55907;02-12-17 7:40;24.508;95.9;0;172.7;-888.88;-888.88
55908;02-12-17 7:50;24.581;95.9;0;172.7;-888.88;-888.88
55909;02-12-17 8:00;25.283;95.8;0;172.7;-888.88;-888.88
55910;02-12-17 8:10;26.72;95.6;0;172.7;-888.88;-888.88
55911;02-12-17 8:20;25.695;94.6;0;11.2;-888.88;-888.88
55912;02-12-17 8:30;25.574;93.9;0;245.7;-888.88;-888.88
55913;02-12-17 8:40;25.477;93.4;0;108.1;-888.88;-888.88
55914;02-12-17 8:50;25.477;93.3;0;240.1;-888.88;-888.88
55915;02-12-17 9:00;25.72;93.4;0;311.7;-888.88;-888.88
55916;02-12-17 9:10;25.963;93.6;0;190.9;-888.88;-888.88
55917;02-12-17 9:20;26.646;93.4;0;122.1;-888.88;-888.88
55918;02-12-17 9:30;26.451;92.6;0;247.1;-888.88;-888.88
55919;02-12-17 9:40;26.891;91.5;0;190.9;-888.88;-888.88
55920;02-12-17 9:50;27.53;90.3;0;61.8;-888.88;-888.88
55921;02-12-17 10:00;28.295;88.6;0;109.5;-888.88;-888.88
55922;02-12-17 10:10;28.543;87.1;0;103.9;-888.88;-888.88
55923;02-12-17 10:20;27.998;85.5;0;108.1;-888.88;-888.88
55924;02-12-17 10:30;28.617;85.5;0;110.9;-888.88;-888.88
55925;02-12-17 10:40;28.444;84.2;0;115.1;-888.88;-888.88
55926;02-12-17 10:50;28.196;84.3;0;144.6;-888.88;-888.88
55927;02-12-17 11:00;28.171;84.6;0;181.1;-888.88;-888.88
55928;02-12-17 11:10;27.825;84.9;0;139;-888.88;-888.88
55929;02-12-17 11:20;27.628;85.3;0;105.3;-888.88;-888.88
55930;02-12-17 11:30;27.949;85.1;0;123.5;-888.88;-888.88
55931;02-12-17 11:40;29.165;84.8;0;171.3;-888.88;-888.88
55932;02-12-17 11:50;27.604;83.6;0;92.7;-888.88;-888.88
55933;02-12-17 12:00;27.998;84.8;0;95.5;-888.88;-888.88
55934;02-12-17 12:10;29.64;84;0;126.4;-888.88;-888.88
55935;02-12-17 12:20;28.097;82.1;0;99.7;-888.88;-888.88
55936;02-12-17 12:30;26.598;84.4;0;167.1;-888.88;-888.88
55937;02-12-17 12:40;26.085;87.6;0.41;143.2;-888.88;-888.88
55938;02-12-17 12:50;25.914;88.7;1.8;179.7;-888.88;-888.88
55939;02-12-17 13:00;26.329;89.3;1.19;263.9;-888.88;-888.88
55940;02-12-17 13:10;26.842;88.9;0;261.1;-888.88;-888.88
55941;02-12-17 13:20;27.161;88.6;0;223.2;-888.88;-888.88
55942;02-12-17 13:30;27.063;89.1;0;207.8;-888.88;-888.88
55943;02-12-17 13:40;27.186;89.4;0;230.2;-888.88;-888.88
55944;02-12-17 13:50;27.85;89.1;0;224.6;-888.88;-888.88
55945;02-12-17 14:00;28.916;87.9;0;226;-888.88;-888.88
55946;02-12-17 14:10;29.715;84.1;0;216.2;-888.88;-888.88
55947;02-12-17 14:20;29.74;82.1;0;175.5;-888.88;-888.88
55948;02-12-17 14:30;29.69;81;0;151.6;-888.88;-888.88
55949;02-12-17 14:40;30.293;80.8;0;216.2;-888.88;-888.88
55950;02-12-17 14:50;29.665;79.1;0;175.5;-888.88;-888.88
55951;02-12-17 15:00;31.255;78;0;196.5;-888.88;-888.88
55952;02-12-17 15:10;32.047;73.7;0;214.8;-888.88;-888.88
55953;02-12-17 15:20;31.97;71;0;203.6;-888.88;-888.88
55954;02-12-17 15:30;31.919;69.9;0;198;-888.88;-888.88
55955;02-12-17 15:40;31.944;70;0;196.5;-888.88;-888.88
55956;02-12-17 15:50;31.689;70.4;0;190.9;-888.88;-888.88
55957;02-12-17 16:00;32.047;70.9;0;195.1;-888.88;-888.88
55958;02-12-17 16:10;30.9;71.3;0;205;-888.88;-888.88
55959;02-12-17 16:20;30.646;73.2;0;219;-888.88;-888.88
55960;02-12-17 16:30;31.637;72.8;0;210.6;-888.88;-888.88
55961;02-12-17 16:40;31.408;70.6;0;206.4;-888.88;-888.88
55962;02-12-17 16:50;30.95;70.7;0;207.8;-888.88;-888.88
55963;02-12-17 17:00;30.672;71.2;0;155.8;-888.88;-888.88
55964;02-12-17 17:10;30.571;71.6;0;216.2;-888.88;-888.88
55965;02-12-17 17:20;30.95;70.6;0;205;-888.88;-888.88
55966;02-12-17 17:30;31.128;69.2;0;183.9;-888.88;-888.88
55967;02-12-17 17:40;30.824;69.4;0;123.5;-888.88;-888.88
55968;02-12-17 17:50;30.444;70.5;0;117.9;-888.88;-888.88
55969;02-12-17 18:00;30.091;71.3;0;141.8;-888.88;-888.88
55970;02-12-17 18:10;29.665;72.3;0;181.1;-888.88;-888.88
55971;02-12-17 18:20;29.414;74.1;0;160;-888.88;-888.88
55972;02-12-17 18:30;29.115;75.4;0;133.4;-888.88;-888.88
55973;02-12-17 18:40;28.866;76.8;0;148.8;-888.88;-888.88
55974;02-12-17 18:50;28.617;77.8;0;134.8;-888.88;-888.88
55975;02-12-17 19:00;28.419;78.7;0;160;-888.88;-888.88
55976;02-12-17 19:10;28.345;79.2;0;143.2;-888.88;-888.88
55977;02-12-17 19:20;28.196;79.3;0;147.4;-888.88;-888.88
55978;02-12-17 19:30;28.072;79.1;0;186.7;-888.88;-888.88
55979;02-12-17 19:40;27.924;79.2;0;140.4;-888.88;-888.88
55980;02-12-17 19:50;27.825;79.3;0;141.8;-888.88;-888.88
55981;02-12-17 20:00;27.677;79.6;0;151.6;-888.88;-888.88
55982;02-12-17 20:10;27.554;80.3;0;190.9;-888.88;-888.88
55983;02-12-17 20:20;27.431;80.7;0;190.9;-888.88;-888.88
55984;02-12-17 20:30;27.333;81.2;0;183.9;-888.88;-888.88
55985;02-12-17 20:40;27.161;81.8;0;185.3;-888.88;-888.88
55986;02-12-17 20:50;27.014;82.6;0;189.5;-888.88;-888.88
55987;02-12-17 21:00;26.965;83.1;0;199.4;-888.88;-888.88
55988;02-12-17 21:10;26.965;83.5;0;153;-888.88;-888.88
55989;02-12-17 21:20;26.769;84.1;0;172.7;-888.88;-888.88
55990;02-12-17 21:30;26.671;85;0;198;-888.88;-888.88
55991;02-12-17 21:40;26.475;85.6;0;188.1;-888.88;-888.88
55992;02-12-17 21:50;26.353;86.2;0;202.2;-888.88;-888.88
55993;02-12-17 22:00;26.28;86.7;0;205;-888.88;-888.88
55994;02-12-17 22:10;26.207;87.1;0;195.1;-888.88;-888.88
55995;02-12-17 22:20;26.036;87.4;0;193.7;-888.88;-888.88
55996;02-12-17 22:30;25.914;87.8;0;213.4;-888.88;-888.88
55997;02-12-17 22:40;25.793;88.3;0;220.4;-888.88;-888.88
55998;02-12-17 22:50;25.768;88.7;0;190.9;-888.88;-888.88
55999;02-12-17 23:00;25.72;88.9;0;216.2;-888.88;-888.88
56000;02-12-17 23:10;25.841;89.1;0;209.2;-888.88;-888.88
